user_id,income,total_spending,savings_investment,spending_behavior_class,is_budget_tracker_user,spending_food,spending_transport,spending_bills,spending_entertainment,spending_shopping,spending_education,spending_other
295,13000000,11212000,1788000,high_spender,1,1766000,2990000,582000,1735000,2357000,797000,985000
296,33000000,14960000,18040000,savings_oriented,1,1403000,3509000,2040000,661000,4641000,357000,2349000
297,21000000,7589000,13411000,savings_oriented,0,3997000,478000,515000,53000,478000,1477000,591000
298,42000000,27997000,14003000,balanced,1,5646000,2179000,4625000,4416000,9881000,605000,645000
299,15000000,8710000,6290000,balanced,0,1392000,361000,1969000,1647000,870000,968000,1503000
300,18000000,14848000,3152000,high_spender,0,3099000,2063000,1873000,272000,2127000,2633000,2781000
301,18000000,11318000,6682000,balanced,0,2909000,1286000,1034000,2497000,397000,2681000,514000
302,31000000,18522000,12478000,balanced,1,3424000,1433000,2379000,2786000,3045000,2894000,2561000
303,27000000,10023000,16977000,savings_oriented,0,420000,2195000,2469000,1537000,49000,1756000,1597000
304,28000000,18003000,9997000,balanced,1,3740000,2580000,3845000,3932000,366000,1946000,1594000
305,21000000,16244000,4756000,high_spender,0,3033000,3338000,3051000,1241000,2174000,204000,3203000
306,49000000,36285000,12715000,high_spender,1,1712000,5491000,6991000,849000,2441000,9349000,9452000
307,37000000,22678000,14322000,balanced,1,523000,5247000,4963000,4493000,63000,4269000,3120000
308,16000000,14933000,1067000,high_spender,0,3662000,487000,1805000,2564000,24000,2652000,3739000
309,32000000,30297000,1703000,high_spender,1,1245000,10141000,3053000,2189000,1368000,6356000,5945000
310,41000000,26209000,14791000,balanced,0,5938000,763000,636000,8075000,1438000,4369000,4990000
311,47000000,16724000,30276000,savings_oriented,0,659000,285000,4788000,5021000,2640000,1264000,2067000
312,38000000,32034000,5966000,high_spender,1,3172000,5207000,3520000,6296000,1017000,6333000,6489000
313,23000000,20951000,2049000,high_spender,0,4310000,5184000,1807000,3512000,5324000,665000,149000
314,49000000,37170000,11830000,high_spender,1,7273000,3891000,6040000,7060000,4557000,3589000,4760000
315,29000000,11798000,17202000,savings_oriented,0,970000,2876000,1523000,1172000,2443000,2410000,404000
316,24000000,21850000,2150000,high_spender,0,37000,4580000,1706000,4014000,3539000,3687000,4287000
317,40000000,28212000,11788000,high_spender,1,4260000,4877000,3886000,5641000,1192000,3242000,5114000
318,37000000,34740000,2260000,high_spender,1,170000,7611000,3719000,1735000,6278000,8750000,6477000
319,27000000,16857000,10143000,balanced,0,2696000,881000,1052000,2218000,4664000,1797000,3549000
320,22000000,11566000,10434000,balanced,1,3501000,2024000,1995000,627000,428000,1698000,1293000
321,11000000,5957000,5043000,balanced,0,1011000,561000,1234000,585000,971000,634000,961000
322,32000000,25852000,6148000,high_spender,1,2732000,2294000,1751000,6873000,4416000,6759000,1027000
323,47000000,44503000,2497000,high_spender,0,4014000,10016000,4318000,9611000,9862000,1733000,4949000
324,25000000,8516000,16484000,savings_oriented,1,594000,500000,1823000,537000,636000,2861000,1565000
325,45000000,23075000,21925000,balanced,0,243000,8052000,5838000,8000,159000,2695000,6080000
326,25000000,17696000,7304000,high_spender,0,1047000,2720000,1008000,470000,6659000,420000,5372000
327,37000000,32839000,4161000,high_spender,0,5471000,1410000,4156000,9259000,5398000,1159000,5986000
328,6000000,3106000,2894000,balanced,1,352000,866000,205000,64000,827000,104000,688000
329,17000000,14153000,2847000,high_spender,0,1196000,1096000,523000,1155000,4762000,2345000,3076000
330,5000000,3994000,1006000,high_spender,0,729000,1064000,130000,265000,955000,38000,813000
331,13000000,6530000,6470000,balanced,1,1187000,763000,1117000,170000,353000,1292000,1648000
332,45000000,14202000,30798000,savings_oriented,1,1965000,768000,1342000,191000,3926000,2418000,3592000
333,5000000,4799000,201000,high_spender,0,273000,1475000,825000,685000,357000,726000,458000
334,15000000,4686000,10314000,savings_oriented,0,295000,919000,471000,954000,1041000,779000,227000
335,11000000,3712000,7288000,savings_oriented,1,988000,866000,254000,768000,547000,195000,94000
336,23000000,16056000,6944000,balanced,0,2108000,1465000,1184000,3708000,3047000,2951000,1593000
337,28000000,27579000,421000,high_spender,1,6068000,5391000,5912000,576000,4076000,5202000,354000
338,35000000,34181000,819000,high_spender,0,3813000,5959000,2114000,5269000,6061000,5341000,5624000
339,30000000,28918000,1082000,high_spender,0,6815000,95000,7486000,3126000,5421000,1559000,4416000
340,6000000,2920000,3080000,savings_oriented,0,705000,254000,427000,665000,315000,3000,551000
341,39000000,15425000,23575000,savings_oriented,1,4636000,744000,3666000,1605000,605000,2323000,1846000
342,35000000,25884000,9116000,high_spender,0,2573000,4144000,3623000,8850000,3454000,833000,2407000
343,31000000,9355000,21645000,savings_oriented,1,2256000,508000,1642000,558000,2095000,194000,2102000
344,38000000,34377000,3623000,high_spender,0,8449000,8112000,4898000,5138000,1264000,6088000,428000
345,40000000,32608000,7392000,high_spender,1,4422000,5374000,2351000,8523000,747000,834000,10357000
346,32000000,17736000,14264000,balanced,0,2037000,3938000,733000,3698000,515000,3759000,3056000
347,38000000,30585000,7415000,high_spender,0,2660000,5265000,5863000,903000,6346000,5861000,3687000
348,47000000,32124000,14876000,balanced,1,3922000,5302000,5821000,5218000,557000,4115000,7189000
349,13000000,8576000,4424000,balanced,0,487000,1618000,510000,1829000,1772000,893000,1467000
350,7000000,3806000,3194000,balanced,0,105000,282000,818000,449000,710000,511000,931000
351,6000000,1919000,4081000,savings_oriented,1,430000,485000,253000,464000,83000,3000,201000
352,15000000,6267000,8733000,savings_oriented,1,461000,964000,685000,1229000,1022000,1224000,682000
353,37000000,30655000,6345000,high_spender,0,4093000,6538000,3326000,1858000,3739000,6451000,4650000
354,13000000,9154000,3846000,high_spender,0,1739000,478000,2776000,1230000,737000,1514000,680000
355,15000000,12556000,2444000,high_spender,0,1796000,1926000,2583000,1763000,2296000,1634000,558000
356,33000000,26662000,6338000,high_spender,1,2501000,5837000,1033000,9496000,6896000,330000,569000
357,33000000,23365000,9635000,high_spender,1,2143000,4267000,2168000,3051000,3634000,4572000,3530000
358,19000000,15969000,3031000,high_spender,1,1315000,4119000,236000,4559000,252000,833000,4655000
359,50000000,40689000,9311000,high_spender,0,9061000,6289000,4049000,7750000,4540000,5077000,3923000
360,37000000,18189000,18811000,savings_oriented,0,596000,2756000,3777000,1393000,1420000,4185000,4062000
361,34000000,10947000,23053000,savings_oriented,0,416000,2472000,2257000,1929000,2447000,557000,869000
362,24000000,23809000,191000,high_spender,1,2442000,407000,7279000,641000,5731000,2923000,4386000
363,47000000,32943000,14057000,high_spender,0,6349000,5619000,383000,2147000,6186000,3528000,8731000
364,24000000,12407000,11593000,balanced,1,2641000,1347000,1957000,303000,2423000,1772000,1964000
365,32000000,31347000,653000,high_spender,1,2908000,2342000,3921000,5706000,7339000,7439000,1692000
366,28000000,22209000,5791000,high_spender,0,4627000,2296000,3903000,5521000,444000,3693000,1725000
367,9000000,5414000,3586000,balanced,0,436000,1547000,1372000,1072000,614000,226000,147000
368,15000000,10923000,4077000,high_spender,1,242000,1729000,1358000,2641000,2176000,2010000,767000
369,15000000,12430000,2570000,high_spender,1,2667000,542000,2289000,2512000,1180000,420000,2820000
370,24000000,22414000,1586000,high_spender,0,5487000,4781000,2833000,1889000,2467000,362000,4595000
371,47000000,21814000,25186000,savings_oriented,1,4711000,3911000,1973000,3734000,1014000,5120000,1351000
372,19000000,10325000,8675000,balanced,1,1881000,1400000,353000,2102000,2180000,1087000,1322000
373,25000000,9582000,15418000,savings_oriented,1,425000,1950000,1339000,1456000,1961000,1482000,969000
374,10000000,4512000,5488000,savings_oriented,0,14000,1124000,223000,924000,729000,766000,732000
375,41000000,32761000,8239000,high_spender,0,6589000,5538000,3262000,233000,7204000,4483000,5452000
376,30000000,9557000,20443000,savings_oriented,0,2436000,1469000,3306000,436000,796000,913000,201000
377,15000000,7623000,7377000,balanced,1,1461000,1396000,9000,922000,567000,1638000,1630000
378,46000000,40473000,5527000,high_spender,1,4365000,9993000,4627000,4110000,11752000,427000,5199000
379,37000000,33554000,3446000,high_spender,0,7364000,7178000,7976000,3501000,636000,2586000,4313000
380,19000000,8005000,10995000,savings_oriented,1,752000,1444000,1166000,1364000,359000,1885000,1035000
381,28000000,21706000,6294000,high_spender,1,4527000,4918000,2313000,349000,3987000,2986000,2626000
382,14000000,7542000,6458000,balanced,0,1720000,2342000,629000,284000,137000,398000,2032000
383,16000000,8815000,7185000,balanced,0,1128000,1651000,1164000,1797000,1114000,1225000,736000
384,50000000,15626000,34374000,savings_oriented,0,464000,3018000,29000,3887000,2651000,2256000,3321000
385,23000000,21652000,1348000,high_spender,0,8835000,5095000,965000,303000,3492000,2583000,379000
386,42000000,30029000,11971000,high_spender,1,6554000,3238000,4828000,5717000,2289000,626000,6777000
387,42000000,20258000,21742000,savings_oriented,1,4322000,3955000,2450000,852000,1982000,3066000,3631000
388,42000000,22992000,19008000,balanced,1,1037000,378000,5701000,6168000,4378000,2035000,3295000
389,40000000,26621000,13379000,balanced,1,3606000,4942000,1344000,5961000,4889000,4696000,1183000
390,8000000,6540000,1460000,high_spender,1,1375000,1134000,1761000,469000,1064000,730000,7000
391,17000000,15789000,1211000,high_spender,0,2159000,3174000,3725000,1381000,2645000,1433000,1272000
392,42000000,16591000,25409000,savings_oriented,0,4253000,1609000,4810000,348000,2260000,730000,2581000
393,38000000,23586000,14414000,balanced,1,12000,9199000,3091000,875000,3667000,5376000,1366000
394,50000000,32825000,17175000,balanced,1,4197000,6227000,7956000,4668000,1900000,531000,7346000
395,29000000,22601000,6399000,high_spender,1,2241000,4499000,824000,4740000,4544000,1963000,3790000
396,41000000,24221000,16779000,balanced,1,5523000,4758000,2401000,5738000,122000,2595000,3084000
397,44000000,42125000,1875000,high_spender,0,1886000,1549000,5981000,10150000,3686000,9887000,8986000
398,29000000,20329000,8671000,high_spender,1,5415000,379000,621000,4509000,1332000,2941000,5132000
399,42000000,19117000,22883000,savings_oriented,0,1693000,3817000,4340000,2834000,4633000,1477000,323000
400,28000000,9334000,18666000,savings_oriented,0,221000,1529000,1223000,1108000,1473000,2129000,1651000
401,21000000,19325000,1675000,high_spender,1,3841000,2163000,1731000,4240000,2045000,2936000,2369000
402,23000000,20223000,2777000,high_spender,1,709000,4085000,5034000,1563000,4653000,1988000,2191000
403,28000000,16486000,11514000,balanced,1,1114000,1331000,2715000,3121000,3041000,3171000,1993000
404,33000000,29930000,3070000,high_spender,0,3092000,3831000,4541000,9007000,7081000,1360000,1018000
405,17000000,10296000,6704000,balanced,1,1818000,911000,538000,1987000,2193000,1634000,1215000
406,30000000,15642000,14358000,balanced,1,3559000,1449000,514000,4040000,1554000,4267000,259000
407,12000000,11742000,258000,high_spender,1,4390000,931000,1820000,349000,1780000,1913000,559000
408,30000000,9195000,20805000,savings_oriented,0,1620000,1807000,1809000,428000,387000,1866000,1278000
409,38000000,24818000,13182000,balanced,1,3356000,6690000,4085000,111000,5043000,2514000,3019000
410,8000000,6105000,1895000,high_spender,1,1640000,166000,1434000,1139000,902000,218000,606000
411,45000000,19932000,25068000,savings_oriented,0,3453000,2973000,3308000,1359000,3681000,2295000,2863000
412,16000000,14269000,1731000,high_spender,1,512000,1108000,4381000,403000,2748000,3214000,1903000
413,15000000,6708000,8292000,savings_oriented,1,605000,782000,1154000,1458000,1533000,514000,662000
414,38000000,15335000,22665000,savings_oriented,0,962000,2725000,2813000,2793000,505000,2645000,2892000
415,47000000,44347000,2653000,high_spender,0,6032000,367000,7771000,8438000,9083000,8939000,3717000
416,46000000,26046000,19954000,balanced,1,7125000,727000,5075000,2450000,6816000,1599000,2254000
417,40000000,25175000,14825000,balanced,1,3107000,1181000,1800000,5251000,5597000,2574000,5665000
418,21000000,19988000,1012000,high_spender,1,4040000,883000,3804000,2389000,1246000,3829000,3797000
419,50000000,49406000,594000,high_spender,1,270000,6433000,5060000,7111000,2663000,13045000,14824000
420,16000000,12716000,3284000,high_spender,0,1566000,1197000,2738000,1295000,1461000,2454000,2005000
421,30000000,15433000,14567000,balanced,0,1913000,3463000,1964000,3574000,923000,583000,3013000
422,30000000,23142000,6858000,high_spender,0,2789000,5696000,1984000,6320000,3538000,2453000,362000
423,47000000,43441000,3559000,high_spender,1,8712000,1157000,6022000,5193000,3091000,12247000,7019000
424,44000000,32452000,11548000,high_spender,1,3598000,6262000,4164000,5473000,5346000,3957000,3652000
425,17000000,9067000,7933000,balanced,0,1413000,881000,598000,1326000,1201000,978000,2670000
426,28000000,22310000,5690000,high_spender,1,44000,465000,1756000,5686000,1362000,5838000,7159000
427,47000000,28482000,18518000,balanced,0,1996000,4770000,4502000,4866000,4304000,5124000,2920000
428,49000000,47850000,1150000,high_spender,1,9856000,3155000,13571000,4985000,5898000,7913000,2472000
429,34000000,26371000,7629000,high_spender,0,809000,2725000,5683000,5382000,2069000,3246000,6457000
430,35000000,19584000,15416000,balanced,1,4587000,3685000,263000,2538000,1172000,4876000,2463000
431,8000000,4460000,3540000,balanced,0,1068000,159000,558000,524000,898000,1089000,164000
432,17000000,8546000,8454000,balanced,0,605000,1877000,1664000,1441000,906000,1670000,383000
433,27000000,13866000,13134000,balanced,1,3840000,1834000,3872000,449000,813000,1394000,1664000
434,23000000,13665000,9335000,balanced,0,2881000,1156000,1952000,2381000,1091000,1762000,2442000
435,11000000,6478000,4522000,balanced,1,1688000,840000,1268000,289000,1388000,890000,115000
436,14000000,12538000,1462000,high_spender,0,1202000,229000,1443000,2504000,2428000,4344000,388000
437,18000000,8533000,9467000,savings_oriented,0,1495000,1145000,1569000,525000,1843000,1240000,716000
438,50000000,24678000,25322000,savings_oriented,0,4887000,1281000,4172000,4131000,3380000,3312000,3515000
439,18000000,11637000,6363000,balanced,0,588000,1424000,2487000,508000,2899000,999000,2732000
440,26000000,17542000,8458000,balanced,0,3358000,4159000,295000,3022000,1918000,1394000,3396000
441,6000000,4099000,1901000,balanced,1,685000,449000,700000,326000,674000,746000,519000
442,17000000,9689000,7311000,balanced,1,1180000,733000,1530000,2467000,273000,1747000,1759000
443,15000000,5749000,9251000,savings_oriented,1,647000,455000,1392000,2091000,759000,402000,3000
444,28000000,21359000,6641000,high_spender,0,801000,5416000,1814000,3558000,1880000,3689000,4201000
445,8000000,6808000,1192000,high_spender,1,1574000,2096000,928000,1448000,228000,339000,195000
446,47000000,31497000,15503000,balanced,1,1386000,9343000,284000,6067000,2835000,6088000,5494000
447,42000000,26667000,15333000,balanced,0,7202000,2765000,404000,4681000,6608000,4391000,616000
448,12000000,11226000,774000,high_spender,0,2175000,2006000,2545000,667000,427000,2584000,822000
449,49000000,16743000,32257000,savings_oriented,0,4514000,3452000,4919000,1785000,921000,87000,1065000
450,47000000,15898000,31102000,savings_oriented,0,1723000,1791000,5858000,292000,2931000,242000,3061000
451,35000000,17651000,17349000,balanced,1,677000,1097000,2649000,3803000,3622000,3275000,2528000
452,25000000,10557000,14443000,savings_oriented,1,2209000,1935000,803000,1573000,1694000,2286000,57000
453,44000000,22322000,21678000,balanced,1,868000,4789000,3037000,4274000,3225000,3971000,2158000
454,11000000,10371000,629000,high_spender,1,204000,3253000,2092000,200000,273000,3137000,1212000
455,39000000,32063000,6937000,high_spender,0,4473000,7305000,1059000,4193000,10239000,1321000,3473000
456,35000000,25505000,9495000,high_spender,0,4769000,4992000,4821000,1131000,3759000,3848000,2185000
